,electricity,heat,pv,temp_air,ghi,dhi,wind_speed,pressure,temp_dew,h2_demand
2021-12-08 14:45:00+00:00,29.497206703934356,48.77945779141237,1.773269582688644,4.918181818181819,16.93120132600543,16.67636107309829,3.141301949701769,99408.0,2.1090909090909102,2.9497206703934356
2021-12-08 15:00:00+00:00,26.45810055854963,48.77945779135416,0.5708179291515828,4.731818181818183,6.77174963356396,6.77174963356396,3.124049683464088,99419.00000000004,2.0681817802734983,2.6458100558549633
2021-12-08 15:15:00+00:00,23.969459962798283,48.9290129926635,0.0,4.230705521567868,1.5007515493530657,1.2038192599324125,3.24,99425.99999999996,2.0545454545454547,2.396945996279828
2021-12-08 15:30:00+00:00,25.483054003678262,50.81884689932167,0.0,4.146567472363514,0.272625790574417,0.1298727078027901,3.4400000000000004,99435.00000000004,1.9636363636363643,2.548305400367826
2021-12-08 15:45:00+00:00,28.0,50.81884689926756,0.0,4.109090909090908,0.0,0.0,3.2000000000087585,99442.00000026368,1.8818181818181816,2.8
2021-12-08 16:00:00+00:00,30.525139664881863,50.81884689937806,0.0,4.036363636363639,0.0,0.0,3.2164522030365417,99455.00000000004,1.859090909090909,3.052513966488186
2021-12-08 16:15:00+00:00,27.969584109261632,51.132091357644185,0.0,3.881818181818185,0.0,0.0,2.88,99468.0,1.781818181818182,2.7969584109261634
2021-12-08 16:30:00+00:00,24.022222222178243,55.33314825097159,0.0,3.352001324755589,0.0,0.0,2.52,99477.99999999996,1.6545454545454548,2.402222222217824
2021-12-08 16:45:00+00:00,23.98584729974391,55.33314825097159,0.0,3.372727272727273,0.0,0.0,2.38,99490.0,1.536363636363636,2.3985847299743908
2021-12-08 17:00:00+00:00,23.98395012191031,55.333148250972044,0.0,3.08636363638023,0.0,0.0,2.62,99504.0,1.2793764992641463,2.398395012191031
2021-12-08 17:15:00+00:00,24.0,55.58325894348263,0.0,2.5487440490959816,0.0,0.0,3.18,99516.0,1.3830486294302535,2.4
2021-12-08 17:30:00+00:00,19.97790055250516,59.0757961952163,0.0,2.7500000423673585,0.0,0.0,3.0900000000000007,99522.99999999996,1.1929803089565083,1.9977900552505161
2021-12-08 17:45:00+00:00,23.97790055256337,59.07579619522176,0.0,2.654545454545462,0.0,0.0,3.220000012664641,99534.0,1.064426495021112,2.397790055256337
2021-12-08 18:00:00+00:00,28.0,59.075796195269504,0.0,2.6353360321782624,0.0,0.0,3.0847405492020274,99533.0,1.0284761685575707,2.8
2021-12-08 18:15:00+00:00,27.985512584389653,59.42383648870919,0.0,2.595811426010904,0.0,0.0,2.819999996208683,99538.00000000004,0.9698814916709104,2.798551258438965
2021-12-08 18:30:00+00:00,19.97028852050425,63.57197999842674,0.0,2.340909090909092,0.0,0.0,2.752741675432737,99549.00000000004,0.8617077181698654,1.9970288520504251
2021-12-08 18:45:00+00:00,27.977900552621577,63.57197999825394,0.0,2.1999999999999984,0.0,0.0,2.480000012087672,99564.00000000004,0.912430232847594,2.7977900552621575
2021-12-08 19:00:00+00:00,21.32596685079625,63.57197999842538,0.0,2.027272727272728,0.0,0.0,2.51,99582.0,0.8618942182583269,2.132596685079625
2021-12-08 19:15:00+00:00,22.651933701592498,63.57083500360886,0.0,1.244536466374106,0.0,0.0,2.56,99598.0,0.6363636363636362,2.26519337015925
2021-12-08 19:30:00+00:00,19.977900552388743,63.554513976368526,0.0,1.4110021330151388,0.0,0.0,2.6397886210303465,99612.0,0.7136363705430335,1.9977900552388743
2021-12-08 19:45:00+00:00,19.99197506107157,63.55451397631623,0.0,1.790909090909091,0.0,0.0,2.8213639722847814,99629.99999999996,0.7909090909090908,1.9991975061071572
2021-12-08 20:00:00+00:00,19.970701427664608,63.55451397631032,0.0,1.6636363636363638,0.0,0.0,2.863164706546513,99646.0,0.7,1.9970701427664608
2021-12-08 20:15:00+00:00,17.388888888875954,63.987610777744976,0.0,1.2720233624175,0.0,0.0,2.899999995462057,99656.00000000004,0.7727272727272729,1.7388888888875953
2021-12-08 20:30:00+00:00,18.59571694605984,72.10492747779017,0.0,1.407378663396735,0.0,0.0,2.840000000598128,99662.0,0.726838708746397,1.8595716946059841
2021-12-08 20:45:00+00:00,16.0,72.10492747784156,0.0,1.5853564034513865,0.0,0.0,2.9400000000000004,99675.99999999996,0.5751007978834097,1.6
2021-12-08 21:00:00+00:00,15.970949720591308,72.10492747778653,0.0,1.8527521589829896,0.0,0.0,2.7974466216253866,99688.0,0.6938295145773561,1.5970949720591308
2021-12-08 21:15:00+00:00,15.993370165815575,72.1020365534655,0.0,1.5393054170255331,0.0,0.0,2.6696743668477687,99697.99999999996,0.568519385494113,1.5993370165815575
2021-12-08 21:30:00+00:00,15.98440761200618,70.56635953757132,0.0,1.4288091246355463,0.0,0.0,2.1900000783406943,99711.99999999996,0.5131146621395097,1.598440761200618
2021-12-08 21:45:00+00:00,19.41111111122882,70.56635953756813,0.0,1.4087911088616822,0.0,0.0,2.08,99718.0,0.5814292080560015,1.941111111122882
2021-12-08 22:00:00+00:00,13.985696746385656,70.56635953751129,0.0,1.281938507350957,0.0,0.0,1.620000001198689,99720.99999999996,0.4885092537852553,1.3985696746385656
2021-12-08 22:15:00+00:00,18.558747697912622,70.56856079489944,0.0,1.4017985186554411,0.0,0.0,1.9200000000000004,99724.0,0.4521355693717294,1.8558747697912623
2021-12-08 22:30:00+00:00,15.993738489924,70.60520525561878,0.0,1.4433437664485926,0.0,0.0,2.045603483286182,99732.00000000004,0.3903447394817011,1.5993738489924
2021-12-08 22:45:00+00:00,16.0,70.60520525555648,0.0,1.2746362718230944,0.0,0.0,2.115753260974143,99740.0,0.3876272549942591,1.6
2021-12-08 23:00:00+00:00,15.977900552505162,70.60520525550191,0.0,1.3983085361598129,0.0,0.0,2.419985836154582,99752.00000000004,0.519689441409968,1.5977900552505162
2021-12-08 23:15:00+00:00,16.0,70.56360119744704,0.0,1.3472567877102306,0.0,0.0,2.393538587231376,99756.0,0.5018634490322446,1.6
2021-12-08 23:30:00+00:00,15.977900552388746,70.0863321742836,0.0,1.3695610500158355,0.0,0.0,2.16573351804955,99762.0,0.507518454555522,1.5977900552388746
2021-12-08 23:45:00+00:00,16.0,70.08633217440138,0.0,1.365018554202318,0.0,0.0,2.1,99758.00000000004,0.5115433395860045,1.6
2021-12-09 00:00:00+00:00,16.0,70.0863321742213,0.0,1.3349747062812916,0.0,0.0,2.0142343582205,99756.99999999996,0.5234789899467998,1.6
2021-12-09 00:15:00+00:00,16.0,70.24730109517395,0.0,1.317945774228944,0.0,0.0,2.303723762269752,99760.0,0.7728657305122255,1.6
2021-12-09 00:30:00+00:00,16.0,73.10437223063855,0.0,1.3885891712566425,0.0,0.0,2.492273884774609,99760.0,0.5733662462364719,1.6
2021-12-09 00:45:00+00:00,15.97790055256337,73.1043722307545,0.0,1.3735341540056174,0.0,0.0,2.385688212658546,99764.0,0.6245966170580046,1.5977900552563369
2021-12-09 01:00:00+00:00,17.465542308753356,73.10437223064173,0.0,1.2541480737176574,0.0,0.0,2.1879668311372837,99769.00000000004,0.5669088187450148,1.7465542308753357
2021-12-09 01:15:00+00:00,15.988919667724986,73.26436718549985,0.0,1.3990275548635092,0.0,0.0,1.866403928203006,99772.0,0.7118931065540047,1.5988919667724986
2021-12-09 01:30:00+00:00,15.995875653985422,76.2698676515688,0.0,1.4703438238102482,0.0,0.0,1.9820789272540036,99778.0,0.8045454350787811,1.5995875653985423
2021-12-09 01:45:00+00:00,15.997176181699617,76.26986765145375,0.0,1.4985939955957983,0.0,0.0,2.119050874531828,99788.0,0.7738539501672472,1.5997176181699617
2021-12-09 02:00:00+00:00,15.988950276223475,76.26986765151014,0.0,1.4570388910871328,0.0,0.0,2.4157812118314377,99784.0,0.7606337017925857,1.5988950276223475
2021-12-09 02:15:00+00:00,17.991651319724042,76.22202948586619,0.0,1.4568650128190623,0.0,0.0,2.4839293198130497,99777.99999999996,0.7759112037300809,1.7991651319724042
2021-12-09 02:30:00+00:00,16.0,75.29150471955109,0.0,1.6823083878259333,0.0,0.0,2.1094956803121665,99774.99999999996,0.7411808790185963,1.6
2021-12-09 02:45:00+00:00,15.988888888969086,75.29150471961475,0.0,1.6847217248727733,0.0,0.0,2.000000014449854,99775.99999999996,0.7765956415128978,1.5988888888969086
2021-12-09 03:00:00+00:00,16.5,75.29150471960884,0.0,1.6558606099328967,0.0,0.0,2.234569439851999,99779.0,0.793821993579501,1.65
2021-12-09 03:15:00+00:00,17.511111111030914,75.10585421005408,0.0,1.6392218452800569,0.0,0.0,2.46,99786.0,0.7823250435316054,1.7511111111030915
2021-12-09 03:30:00+00:00,18.47200496593723,71.31343150557859,0.0,1.583210442614538,0.0,0.0,2.6279444690706235,99791.0,0.8286195428000567,1.847200496593723
2021-12-09 03:45:00+00:00,20.011481835856102,71.31343150569455,0.0,1.6204614010607676,0.0,0.0,2.459569515724549,99792.0,0.8036097271777807,2.0011481835856104
2021-12-09 04:00:00+00:00,15.97790055256337,71.31343150563634,0.0,1.4539194082947606,0.0,0.0,2.352555390738575,99786.0,0.6747856254289135,1.5977900552563369
2021-12-09 04:15:00+00:00,15.977900552446954,71.41508596752738,0.0,1.2792585686915117,0.0,0.0,2.254347459932504,99786.0,0.5753433985716752,1.5977900552446953
2021-12-09 04:30:00+00:00,16.0,73.91786903444427,0.0,0.9642487085197118,0.0,0.0,2.08350728498306,99786.00000000004,0.3772547750870662,1.6
2021-12-09 04:45:00+00:00,17.52737875992898,73.917869034271,0.0,0.8713765314397153,0.0,0.0,1.713865725115053,99793.99999999994,0.3676562024835181,1.752737875992898
2021-12-09 05:00:00+00:00,15.988888888969086,73.91786903444427,0.0,0.8547438833021106,0.0,0.0,1.8885181098086967,99803.99999999996,0.2049199276090756,1.5988888888969086
2021-12-09 05:15:00+00:00,15.988888888794463,74.529076889718,0.0,0.7093859372850905,0.0,0.0,1.94,99811.99999999996,0.2363636363636362,1.5988888888794464
2021-12-09 05:30:00+00:00,14.428545119764747,88.47535409727834,0.0,0.7162802495785234,0.0,0.0,2.04,99824.99999999996,0.1636363636363635,1.4428545119764746
2021-12-09 05:45:00+00:00,15.96493718936108,88.47535409716056,0.0,0.6158884418807541,0.0,0.0,2.34,99840.0,0.0279302908760695,1.5964937189361081
2021-12-09 06:00:00+00:00,20.0,88.47535409722013,0.0,0.5123277085897986,0.0,0.0,2.59,99845.99999999996,-0.0288548598227222,2.0
2021-12-09 06:15:00+00:00,19.977653631358407,88.10736790797728,0.0,0.278577916185605,0.0,0.0,2.66,99854.0,0.0272727272727271,1.9977653631358407
2021-12-09 06:30:00+00:00,24.01775294850813,78.95634363055024,0.0,0.4285289241514805,0.0,0.0,2.42,99849.0,-0.0800368633269213,2.401775294850813
2021-12-09 06:45:00+00:00,19.95990068267565,78.95634363043155,0.0,0.3634206128304564,0.0,0.0,2.480000000000455,99853.99999999996,0.109090909090909,1.9959900682675649
2021-12-09 07:00:00+00:00,20.782122905075084,78.95634363049567,0.0,0.31321756934547,0.0,0.0,2.590000000407083,99865.0,-0.156885229807294,2.0782122905075084
2021-12-09 07:15:00+00:00,27.955307262658607,79.10619499160339,0.0,0.5282606061988437,0.2597454156055802,0.2597454156055802,1.879787447607773,99874.0,0.0636363636363635,2.7955307262658606
2021-12-09 07:30:00+00:00,27.25392759020906,82.81033046383618,0.0,0.4835253991642745,1.102094941417092,1.102094941417092,2.25,99883.0,0.0727272727501702,2.725392759020906
2021-12-09 07:45:00+00:00,32.0,82.81033046366383,0.0,0.483617277051483,4.72222222222222,4.72222222222222,2.0869097576360023,99885.99999999996,0.0181822938612086,3.2
2021-12-09 08:00:00+00:00,27.977900552621577,82.81033046383664,0.6969782976299902,0.3526640206420176,13.05555555555437,12.916666666662692,2.0351699209284533,99889.0,-0.2346210193501668,2.7977900552621575
2021-12-09 08:15:00+00:00,24.707182320416905,82.44840321359516,1.791706336550747,0.5055744020337347,25.27776284362036,22.77777777777127,1.9683270747160104,99893.99999999994,0.1636363636363635,2.4707182320416905
2021-12-09 08:30:00+00:00,27.955801104893908,73.27245808532098,2.9985877438288764,0.677906514113483,37.22222222222221,30.972222222191757,2.252145956533047,99905.0,0.1681819467740073,2.7955801104893907
2021-12-09 08:45:00+00:00,27.278372789442077,73.27245808538146,4.053288007302787,0.8367974404446448,50.27777777777778,38.88888867800138,2.611166858641358,99908.0,0.2263167528667264,2.727837278944208
2021-12-09 09:00:00+00:00,28.64059590309625,73.27245808532098,7.344252983722776,1.2173926892049292,75.27777777666122,49.86111111108662,2.4419362214868925,99906.99999999996,0.3472796737060207,2.8640595903096253
2021-12-09 09:15:00+00:00,31.33705772808753,72.7648813127762,9.041108827737697,1.554545454545455,90.83316814775344,62.084574105831415,2.4905106285577454,99913.99999999996,0.3904749564987143,3.133705772808753
2021-12-09 09:30:00+00:00,27.977653631183784,57.38572479216327,11.052029144221947,1.763718038864359,104.86110978162608,58.88888888887598,2.586729078588882,99931.99999991986,0.4694442625791611,2.7977653631183785
2021-12-09 09:45:00+00:00,35.97765363135841,57.38572479210325,14.061377306633595,2.1363636363636385,121.66666666447767,63.88888882806432,2.98,99936.0,0.6988343949191876,3.597765363135841
2021-12-09 10:00:00+00:00,28.58100558660226,57.385724792161454,14.097459702261286,2.531818181818182,131.24999999830604,66.38888422162246,2.458050524806529,99932.0,0.9180558090188028,2.858100558660226
2021-12-09 10:15:00+00:00,36.0,57.26996933676037,15.562171982391837,2.7909090649598016,142.49999999890466,68.61111111111083,2.8080803903545344,99928.00000000006,1.0551065575460328,3.6
2021-12-09 10:30:00+00:00,36.0,53.85532599318231,18.190691149363328,2.972726755573545,150.27777777731214,69.30555555539152,3.1244812405764524,99911.0,1.16902997357033,3.6
2021-12-09 10:45:00+00:00,31.9553072626004,53.85532599324415,20.71941904756652,3.1363636291128,149.99999999896005,78.88888888888889,3.5464448387233425,99894.0,1.2988491745636397,3.19553072626004
2021-12-09 11:00:00+00:00,31.396648044756148,53.85532599324233,16.316540965657875,3.2590909070746297,135.69444444296192,73.61111111110432,3.688828682344519,99882.0,1.339925580504588,3.139664804475615
2021-12-09 11:15:00+00:00,31.977653631183784,53.77576246087574,13.404984446942548,3.3999999973175004,131.11104904270965,77.7777777776787,3.694043405507067,99871.99999999996,1.3924995862768272,3.1977653631183784
2021-12-09 11:30:00+00:00,31.977653631358407,50.87169353075706,11.323701395123688,3.856293529956911,112.7777777777778,77.22222222202062,3.44804290173008,99869.00000000004,1.5136363636363637,3.197765363135841
2021-12-09 11:45:00+00:00,28.513966480386443,50.87169353075933,10.83401973602608,3.527272727272728,100.64488764526314,70.27777777777777,4.00307256554429,99864.00000000004,1.481818180321424,2.8513966480386443
2021-12-09 12:00:00+00:00,31.955307262658607,50.87169353070294,11.785564391032574,3.61818181818182,100.83333333342556,77.36111111020864,3.875099201328304,99857.99999999996,1.6090909090909091,3.1955307262658605
2021-12-09 12:15:00+00:00,36.0,50.8472626589928,10.333374884164966,3.6181818181818186,90.00000000041099,74.16666666090701,3.867517763096097,99854.0,1.663636363636364,3.6
2021-12-09 12:30:00+00:00,31.486033519438934,49.872248777827735,8.860255321973005,3.6772718922195446,73.75000000000003,63.61111111021698,3.843134771419829,99855.99999999996,1.9334893328150924,3.148603351943893
2021-12-09 12:45:00+00:00,23.977653631358407,49.8722487778241,5.3778735387703085,4.190999611715325,51.38009961746634,51.38009961746634,4.0,99858.00000000004,1.879164335206268,2.3977653631358407
2021-12-09 13:00:00+00:00,27.9776536313002,49.872248777774985,3.865095070149399,3.704545454265828,37.77777776284655,37.77777776284655,4.3159464905176,99858.0,1.937549172164424,2.79776536313002
2021-12-09 13:15:00+00:00,32.019863438850734,50.07178020051015,3.805585177313364,4.05910655716572,38.88888888888891,38.88888888888891,3.859999999999999,99848.00000000004,1.7545454545454546,3.2019863438850735
2021-12-09 13:30:00+00:00,23.95779019233305,58.85116279594786,3.830731829103414,3.7454545227400353,37.91666726102039,34.02897262885158,4.425833637316664,99846.0,1.727272727102004,2.395779019233305
2021-12-09 13:45:00+00:00,28.357541899429638,58.85116279583144,2.24499562450152,3.718181750303298,20.83333333333333,20.83333333333333,4.179999999999922,99850.0,1.7181818181818178,2.8357541899429637
2021-12-09 14:00:00+00:00,27.955307262658607,58.85116279589329,1.2431109367947353,3.768181625923291,13.724925605523955,13.724925605523955,3.916909129451812,99854.00000000004,1.7454545454545458,2.7955307262658606
2021-12-09 14:15:00+00:00,27.66269397886936,58.77623618848793,0.7638301661086841,3.8272727200451735,9.470574048853155,9.470574048853155,3.638259870520212,99848.0,1.7454545454545456,2.766269397886936
2021-12-09 14:30:00+00:00,27.99791282991646,54.88446005046444,0.1879084783679107,3.840909090880349,4.475727108436443,4.475727108436443,3.81612632452273,99854.0,1.7545454545454546,2.799791282991646
2021-12-09 14:45:00+00:00,28.375690607819703,54.88446005058813,0.0,3.9277120700876704,1.693305191632921,1.693305191632921,3.68,99854.0,1.7718694796343724,2.8375690607819704
2021-12-09 15:00:00+00:00,31.62430939218029,54.88446005040987,0.0,3.840909079955824,0.7282797052140636,0.7282797052140636,3.3087827356177244,99849.0,1.7590909090451112,3.162430939218029
2021-12-09 15:15:00+00:00,28.33149171271361,54.86616433393192,0.0,3.845454543375622,0.0,0.0,3.1191600518813494,99850.0,1.754545454545454,2.8331491712713612
2021-12-09 15:30:00+00:00,31.95580110506853,54.054592891977336,0.0,3.8409090909090895,0.0,0.0,3.1702612147375078,99857.00000000006,1.749999945964604,3.195580110506853
2021-12-09 15:45:00+00:00,32.0,54.05525933640001,0.0,3.8622787341754536,0.0,0.0,3.11823039164243,99860.0,1.7272727272727275,3.2
2021-12-09 16:00:00+00:00,27.95580110495212,54.055259336571,0.0,3.824660424007403,0.0,0.0,3.17,99865.0,1.768181818179265,2.795580110495212
2021-12-09 16:15:00+00:00,27.668508287344597,54.12765381667941,0.0,3.886729554765336,0.0,0.0,3.08,99866.0,1.7636363636354968,2.7668508287344595
2021-12-09 16:30:00+00:00,31.980863606906496,58.57030774788928,0.0,3.969158857187371,0.0,0.0,3.5142765993175056,99867.00000000004,1.727272727272727,3.1980863606906498
2021-12-09 16:45:00+00:00,27.97628801973769,58.56753189772371,0.0,3.9054046395464064,0.0,0.0,3.467489687397736,99870.0,1.8090909090909093,2.797628801973769
2021-12-09 17:00:00+00:00,20.285942295915447,58.56753189783649,0.0,3.8893679112731303,0.0,0.0,3.5747006209032435,99865.00000000004,1.945919042828267,2.028594229591545
2021-12-09 17:15:00+00:00,23.71270718221785,58.57934738316089,0.0,3.827272727272729,0.0,0.0,3.470550017966856,99858.0,1.8951340115063684,2.371270718221785
2021-12-09 17:30:00+00:00,19.97912829968845,59.534253431841535,0.0,3.82272730642055,0.0,0.0,3.274397849101919,99851.0,1.7545454430462903,1.9979128299688451
2021-12-09 17:45:00+00:00,20.00124146480812,59.53425343189383,0.0,3.8181818181818175,0.0,0.0,3.06,99843.99999999996,1.7181818181818185,2.000124146480812
2021-12-09 18:00:00+00:00,23.99875853519188,59.53425343171966,0.0,3.8136363636493993,0.0,0.0,3.52,99835.99999999996,1.6954545454545455,2.399875853519188
2021-12-09 18:15:00+00:00,19.899661434232257,59.57337524180093,0.0,3.5015300348987424,0.0,0.0,3.533878548375826,99830.00000000004,1.645454545454545,1.9899661434232256
2021-12-09 18:30:00+00:00,16.121210266079288,64.56399419164427,0.0,3.736363636363637,0.0,0.0,3.65999999941108,99831.0,1.677272727272727,1.6121210266079289
2021-12-09 18:45:00+00:00,19.977900552679785,64.56399234205037,0.0,3.754545454545456,0.0,0.0,3.56,99826.0,1.6999999999999995,1.9977900552679784
2021-12-09 19:00:00+00:00,17.86789441376459,64.56399234222317,0.0,3.75,0.0,0.0,3.7208516479214033,99814.99999999996,1.6681817137152084,1.786789441376459
2021-12-09 19:15:00+00:00,18.11000613862416,64.57509728377681,0.0,3.736363636363635,0.0,0.0,3.6,99806.00000000004,1.636363636363637,1.8110006138624162
2021-12-09 19:30:00+00:00,24.0,66.60516084660503,0.0,3.745454545456062,0.0,0.0,3.814321997089941,99799.99999999996,1.6863635785789346,2.4
2021-12-09 19:45:00+00:00,19.978882750147022,66.60573218454374,0.0,3.709090909090909,0.0,0.0,3.64,99790.0,1.6818181818175435,1.9978882750147022
2021-12-09 20:00:00+00:00,19.9769183548633,66.60573218431045,0.0,3.6636363636931977,0.0,0.0,3.69,99774.0,1.6818181818181812,1.99769183548633
2021-12-09 20:15:00+00:00,15.977900552505162,66.60573218450145,0.0,3.618181818181818,0.0,0.0,3.480621069991602,99760.00000000004,1.727272727272727,1.5977900552505162
2021-12-09 20:30:00+00:00,17.917264810705092,72.01730681314757,0.0,3.568181818181818,0.0,0.0,3.4239327971022404,99742.99999999996,1.7888292834800197,1.7917264810705091
2021-12-09 20:45:00+00:00,18.06063574168365,72.10281702160637,0.0,3.536363636363637,0.0,0.0,3.522992898549287,99725.99999999996,1.6727272727272726,1.806063574168365
2021-12-09 21:00:00+00:00,15.97790055256337,72.10281702172642,0.0,3.4818181868198383,0.0,0.0,3.5029655793787717,99714.00000000004,1.8088309779334195,1.5977900552563369
2021-12-09 21:15:00+00:00,15.977900552505162,72.1005960333946,0.0,3.445454566022581,0.0,0.0,3.534329316659913,99696.0,1.7545454545454535,1.5977900552505162
2021-12-09 21:30:00+00:00,15.977900552388746,64.86856001382648,0.0,3.4727272727272736,0.0,0.0,3.69,99680.0,1.804545388789705,1.5977900552388746
2021-12-09 21:45:00+00:00,17.966912216157652,64.77380223110731,0.0,3.563636363636365,0.0,0.0,3.560000000000021,99666.0,1.845454526679425,1.7966912216157653
2021-12-09 22:00:00+00:00,15.999938612570986,64.77380223105092,0.0,3.5681818181818183,0.0,0.0,3.5910467464831357,99649.00000000004,1.854545448418345,1.5999938612570985
2021-12-09 22:15:00+00:00,15.988950276281685,64.77380223110413,0.0,3.6000000000000005,0.0,0.0,3.4,99628.0,2.221212623933763,1.5988950276281684
2021-12-09 22:30:00+00:00,13.988888888794463,66.73390578682438,0.0,3.6,0.0,0.0,3.350000000167353,99610.0,1.8863636357667397,1.3988888888794464
2021-12-09 22:45:00+00:00,15.98901166365249,66.73608610222936,0.0,3.609090909090909,0.0,0.0,3.4600000000000004,99588.00000000004,1.8999999990296257,1.598901166365249
2021-12-09 23:00:00+00:00,15.97790055256337,66.73608610228939,0.0,3.6045454545454554,0.0,0.0,3.5500000000000016,99565.0,2.0399693917810184,1.5977900552563369
2021-12-09 23:15:00+00:00,16.0,66.73608610222936,0.0,3.563636363636364,0.0,0.0,3.795876662634224,99539.99999999996,1.881818181803178,1.6
2021-12-09 23:30:00+00:00,16.0,65.77859609024517,0.0,3.554545454545455,0.0,0.0,3.5096416427989463,99512.99999999996,1.909090909075636,1.6
2021-12-09 23:45:00+00:00,16.0,65.77324698392067,0.0,3.536363636363636,0.0,0.0,3.679999999999999,99486.0,1.8636363636358464,1.6
2021-12-10 00:00:00+00:00,16.0,65.77324698404072,0.0,3.563636363636363,0.0,0.0,3.4799999999999995,99460.0,1.904545454286298,1.6
2021-12-10 00:15:00+00:00,15.977900552446954,65.77324698397706,0.0,3.5727272658087017,0.0,0.0,3.26,99443.99999999994,1.890909090850164,1.5977900552446953
2021-12-10 00:30:00+00:00,15.977900552505162,66.86722413270172,0.0,3.5727272721458307,0.0,0.0,3.33,99422.99999999996,1.9136360981145055,1.5977900552505162
2021-12-10 00:45:00+00:00,16.0,66.87579498358491,0.0,3.581818181818184,0.0,0.0,3.28,99406.0,2.23276679136878,1.6
2021-12-10 01:00:00+00:00,15.977286678855307,66.87579498357809,0.0,3.5681818181818183,0.0,0.0,3.2745725153190364,99396.0,1.9181818181818184,1.5977286678855307
2021-12-10 01:15:00+00:00,15.977032898867035,66.84636954366715,0.0,3.5727272727272723,0.0,0.0,3.232441029576489,99384.00000000006,1.881818181818182,1.5977032898867036
2021-12-10 01:30:00+00:00,16.0,68.7430285367659,0.0,3.5545454545454547,0.0,0.0,3.142942576113556,99367.0,1.8499999066306945,1.6
2021-12-10 01:45:00+00:00,14.045189323369414,68.7703790379851,0.0,3.5454545454545445,0.0,0.0,3.1616168717398176,99351.99999999996,1.8272724263750275,1.4045189323369414
2021-12-10 02:00:00+00:00,16.0,68.77037903775226,0.0,3.5227272727272725,0.0,0.0,3.225259074411566,99345.0,1.9934660605004704,1.6
2021-12-10 02:15:00+00:00,16.000491098908242,68.95507932818464,0.0,3.436363636363636,0.0,0.0,3.24,99335.99999999996,2.0711952506043163,1.6000491098908243
2021-12-10 02:30:00+00:00,13.988397790060844,71.10326737136893,0.0,3.4227272727272737,0.0,0.0,3.3100000006340338,99308.99999999996,2.037604834963576,1.3988397790060845
2021-12-10 02:45:00+00:00,16.0,71.12793045583976,0.0,3.363636363636364,0.0,0.0,3.32,99283.99999999996,1.6181818181712355,1.6
2021-12-10 03:00:00+00:00,15.988888888794463,71.1279304558957,0.0,3.3,0.0,0.0,2.972192761156148,99265.99999999996,1.590909045913757,1.5988888888794464
2021-12-10 03:15:00+00:00,15.823818293458316,70.94419033690474,0.0,3.290909090909091,0.0,0.0,3.342098507690185,99255.2551319276,1.5636363623149323,1.5823818293458316
2021-12-10 03:30:00+00:00,15.97790055256337,73.352053371902,0.0,3.254545454545424,0.0,0.0,3.292162195367414,99235.0,1.5181813669005,1.5977900552563369
2021-12-10 03:45:00+00:00,16.0,73.40856420065438,0.0,3.245454545454545,0.0,0.0,3.2343534742892,99224.0,1.4454542697477124,1.6
2021-12-10 04:00:00+00:00,15.977900552446954,73.40856420077034,0.0,3.2,0.0,0.0,3.193441283554078,99216.99999999996,1.436363636363636,1.5977900552446953
2021-12-10 04:15:00+00:00,15.977900552388746,72.79864858771771,0.0,3.181818181818182,0.0,0.0,3.4,99204.0,1.3999998927435884,1.5977900552388746
2021-12-10 04:30:00+00:00,15.977900552679785,70.48236408678531,0.0,3.136363636363636,0.0,0.0,3.426501293231894,99189.0,1.3681818181818186,1.5977900552679785
2021-12-10 04:45:00+00:00,15.977900552388746,70.49902843318159,0.0,3.109090909090909,0.0,0.0,3.223412385111504,99171.99999999996,1.327272727272727,1.5977900552388746
2021-12-10 05:00:00+00:00,15.977900552388746,70.49902843318159,0.0,3.0227272727272725,0.0,0.0,3.4000000000000004,99159.00000000004,1.299999978299851,1.5977900552388746
2021-12-10 05:15:00+00:00,16.0,72.8205104289641,0.0,3.0181818181818185,0.0,0.0,3.4098871666819925,99140.0,1.272727272727273,1.6
2021-12-10 05:30:00+00:00,16.0,83.95714175914327,0.0,2.977272727272727,0.0,0.0,3.474011862465953,99124.00000000004,1.3282938277587433,1.6
2021-12-10 05:45:00+00:00,18.214903353306,83.97487023029771,0.0,2.890909090909091,0.0,0.0,3.58,99112.0,1.1636363633598057,1.8214903353306
2021-12-10 06:00:00+00:00,13.993875038460828,83.97487023024269,0.0,2.7681818181818185,0.0,0.0,3.4899999999999998,99095.99999999996,1.077272727272727,1.3993875038460828
2021-12-10 06:15:00+00:00,19.79122160823317,83.96678045532553,0.0,2.6545454545454548,0.0,0.0,3.640000000000125,99088.0,0.9727272727272732,1.979122160823317
2021-12-10 06:30:00+00:00,23.977900552679785,83.44989798771212,0.0,2.668596368565324,0.0,0.0,3.877576484471524,99079.00000000004,0.9454545454545452,2.3977900552679783
2021-12-10 06:45:00+00:00,20.0,83.42992018527002,0.0,2.539283741399679,0.0,0.0,3.699999999994415,99066.0,1.0244404476529518,2.0
2021-12-10 07:00:00+00:00,23.977900552388743,83.42992018527048,0.0,2.180281081442293,0.0,0.0,3.53,99053.0,0.7901243782011329,2.3977900552388745
2021-12-10 07:15:00+00:00,28.0,82.74027427253759,0.0,1.9893785130243595,0.0,0.0,3.3999999999999995,99050.00000000004,0.676678224724023,2.8
